,source,target
5674,16712938L2,16712938L1
5675,16712938L3,16712938L2
5676,16712938L4,16712938L3
5677,16712938L5,16712938L4
5678,12435876L1,12435876L0
5679,12435876L2,12435876L1
5680,12435876L3,12435876L2
5681,12435876L4,12435876L3
5682,12435876L5,12435876L4
5683,12435876L6,12435876L5
5684,12435876L7,12435876L6
5685,3718986L1,3718986L0
5686,3718986L2,3718986L1
5687,3718986L3,3718986L2
5688,3718986L4,3718986L3
5689,3718986L5,3718986L4
5690,3718986L6,3718986L5
5691,3718986L7,3718986L6
5692,9213430L1,9213430L0
5693,9213430L2,9213430L1
5694,9213430L3,9213430L2
5695,9213430L4,9213430L3
5696,9213430L5,9213430L4
5697,8728645L1,8728645L0
5698,8728645L2,8728645L1
5699,17008598L1,17008598L0
5700,17008598L2,17008598L1
5701,17008598L3,17008598L2
5702,17008598L4,17008598L3
5703,17008598L5,17008598L4
5704,17008598L6,17008598L5
5705,17008598L7,17008598L6
5706,17008598L8,17008598L7
5707,17008598L9,17008598L8
5708,15492000L1,15492000L0
5709,15492000L2,15492000L1
5710,15492000L3,15492000L2
5711,15492000L4,15492000L3
5712,15492000L5,15492000L4
5713,15492000L6,15492000L5
5714,15492000L7,15492000L6
5715,15492000L8,15492000L7
5716,15492000L9,15492000L8
5717,15492000L10,15492000L9
5718,23645671L1,23645671L0
5719,23645671L2,23645671L1
5720,23645671L3,23645671L2
5721,23645671L4,23645671L3
5722,23645671L5,23645671L4
5723,23645671L6,23645671L5
5724,23645671L7,23645671L6
5725,23645671L8,23645671L7
5726,23645671L9,23645671L8
5727,10873779L1,10873779L0
5728,10873779L2,10873779L1
5729,10873779L3,10873779L2
5730,10873779L4,10873779L3
5731,10873779L5,10873779L4
5732,28218778L1,28218778L0
5733,28218778L2,28218778L1
5734,28218778L3,28218778L2
5735,28218778L4,28218778L3
5736,28218778L5,28218778L4
5737,28218778L6,28218778L5
5738,28218778L7,28218778L6
5739,17277173L1,17277173L0
5740,17277173L2,17277173L1
5741,17277173L3,17277173L2
5742,17277173L4,17277173L3
5743,17277173L5,17277173L4
5744,17277173L6,17277173L5
5745,17277173L7,17277173L6
5746,17277173L8,17277173L7
5747,17277173L9,17277173L8
5748,17277173L10,17277173L9
5749,23052027L1,23052027L0
5750,23052027L2,23052027L1
5751,23052027L3,23052027L2
5752,23052027L4,23052027L3
5753,23052027L5,23052027L4
5754,23052027L6,23052027L5
5755,23052027L7,23052027L6
5756,10634389L1,10634389L0
5757,10634389L2,10634389L1
5758,10634389L3,10634389L2
5759,10634389L4,10634389L3
5760,10634389L5,10634389L4
5761,10634389L6,10634389L5
5762,10634389L7,10634389L6
5763,10634389L8,10634389L7
5764,29327227L1,29327227L0
5765,29327227L2,29327227L1
5766,29327227L3,29327227L2
5767,29327227L4,29327227L3
5768,29327227L5,29327227L4
5769,29327227L6,29327227L5
5770,29327227L7,29327227L6
5771,29327227L8,29327227L7
5772,29327227L9,29327227L8
5773,11588331L1,11588331L0
5774,11588331L2,11588331L1
5775,11588331L3,11588331L2
5776,11588331L4,11588331L3
5777,11588331L5,11588331L4
5778,11588331L6,11588331L5
5779,11588331L7,11588331L6
5780,11588331L8,11588331L7
5781,11588331L9,11588331L8
5782,11588331L10,11588331L9
5783,8099375L1,8099375L0
5784,8099375L2,8099375L1
5785,8099375L3,8099375L2
5786,8099375L4,8099375L3
5787,8099375L5,8099375L4
5788,8099375L6,8099375L5
5789,11693186L1,11693186L0
5790,11693186L2,11693186L1
5791,11693186L3,11693186L2
5792,11693186L4,11693186L3
5793,11693186L5,11693186L4
5794,11693186L6,11693186L5
5795,11693186L7,11693186L6
5796,11693186L8,11693186L7
5797,11693186L9,11693186L8
5798,11693186L10,11693186L9
5799,11693186L11,11693186L10
5800,11693186L12,11693186L11
5801,11693186L13,11693186L12
5802,11693186L14,11693186L13
5803,11693186L15,11693186L14
5804,11693186L16,11693186L15
5805,11693186L17,11693186L16
5806,11693186L18,11693186L17
5807,2110532L1,2110532L0
5808,2110532L2,2110532L1
5809,2110532L3,2110532L2
5810,2565200L1,2565200L0
5811,2565200L2,2565200L1
5812,2565200L3,2565200L2
5813,2565200L4,2565200L3
5814,2565200L5,2565200L4
5815,2565200L6,2565200L5
5816,19805107L1,19805107L0
5817,19805107L2,19805107L1
5818,19805107L3,19805107L2
5819,19805107L4,19805107L3
5820,19805107L5,19805107L4
5821,19805107L6,19805107L5
5822,19805107L7,19805107L6
5823,19805107L8,19805107L7
5824,19805107L9,19805107L8
5825,2825802L1,2825802L0
5826,2825802L2,2825802L1
5827,2825802L3,2825802L2
5828,2825802L4,2825802L3
5829,2825802L5,2825802L4
5830,2825802L6,2825802L5
5831,26216893L1,26216893L0
5832,26216893L2,26216893L1
5833,26216893L3,26216893L2
5834,26216893L4,26216893L3
5835,26216893L5,26216893L4
5836,26216893L6,26216893L5
5837,14636595L1,14636595L0
5838,14636595L2,14636595L1
5839,14636595L3,14636595L2
5840,14636595L4,14636595L3
5841,14636595L5,14636595L4
5842,14636595L6,14636595L5
5843,14636595L7,14636595L6
5844,14636595L8,14636595L7
5845,14636595L9,14636595L8
5846,10942205L1,10942205L0
5847,10942205L2,10942205L1
5848,10942205L3,10942205L2
5849,10942205L4,10942205L3
5850,10942205L5,10942205L4
5851,10942205L6,10942205L5
5852,10942205L7,10942205L6
5853,10942205L8,10942205L7
5854,27068538L1,27068538L0
5855,27068538L2,27068538L1
5856,27068538L3,27068538L2
5857,27068538L4,27068538L3
5858,9263996L1,9263996L0
5859,9263996L2,9263996L1
5860,9263996L3,9263996L2
5861,9263996L4,9263996L3
5862,9263996L5,9263996L4
5863,9263996L6,9263996L5
5864,9263996L7,9263996L6
5865,9263996L8,9263996L7
5866,9263996L9,9263996L8
5867,9263996L10,9263996L9
5868,16007192L1,16007192L0
5869,16007192L2,16007192L1
5870,16007192L3,16007192L2
5871,16007192L4,16007192L3
5872,16007192L5,16007192L4
5873,16007192L6,16007192L5
5874,16007192L7,16007192L6
5875,16007192L8,16007192L7
5876,16007192L9,16007192L8
5877,2596737L1,2596737L0
5878,2596737L2,2596737L1
5879,2596737L3,2596737L2
5880,2596737L4,2596737L3
5881,2596737L5,2596737L4
5882,2596737L6,2596737L5
5883,2596737L7,2596737L6
5884,2596737L8,2596737L7
5885,2596737L9,2596737L8
5886,2596737L10,2596737L9
5887,2596737L11,2596737L10
5888,11487564L1,11487564L0
5889,11487564L2,11487564L1
5890,11487564L3,11487564L2
5891,11487564L4,11487564L3
5892,11487564L5,11487564L4
5893,11487564L6,11487564L5
5894,11487564L7,11487564L6
5895,12386120L1,12386120L0
5896,12386120L2,12386120L1
5897,12386120L3,12386120L2
5898,12386120L4,12386120L3
5899,12386120L5,12386120L4
5900,12386120L6,12386120L5
5901,12386120L7,12386120L6
5902,12386120L8,12386120L7
5903,18403046L1,18403046L0
5904,18403046L2,18403046L1
5905,18403046L3,18403046L2
5906,18403046L4,18403046L3
5907,18403046L5,18403046L4
5908,18403046L6,18403046L5
5909,18403046L7,18403046L6
5910,18403046L8,18403046L7
5911,18403046L9,18403046L8
5912,18403046L10,18403046L9
5913,16968693L1,16968693L0
5914,16968693L2,16968693L1
5915,16968693L3,16968693L2
5916,16968693L4,16968693L3
5917,16968693L5,16968693L4
5918,16968693L6,16968693L5
5919,16968693L7,16968693L6
5920,16968693L8,16968693L7
5921,10322779L1,10322779L0
5922,10322779L2,10322779L1
5923,10322779L3,10322779L2
5924,10322779L4,10322779L3
5925,17483359L1,17483359L0
5926,17483359L2,17483359L1
5927,17483359L3,17483359L2
5928,17483359L4,17483359L3
5929,17483359L5,17483359L4
5930,17483359L6,17483359L5
5931,17483359L7,17483359L6
